corp_code,fy,기업명,군,rcept_no,doc_type,kam_seq,kam_title,reason_text,procedure_text,title_source
00145437,2022,주식회사 아센디오,콘텐츠,20230320000827,연결,1,수익인식의 적정성,"핵심감사사항은 우리의 전문가적 판단에 따라 당기 연결재무제표감사에서 가장 유의적인 사항들입니다. 해당 사항들은 연결재무제표 전체에 대한 감사의 관점에서 우리의 의견형성 시 다루어졌으며, 우리는 이러한 사항에 대하여 별도의 의견을 제공하지는 않습니다. 아래에 기술된 사항을 이 감사보고서에서 커뮤니케이션할 핵심감사사항으로 결정하였습니다. - 수익인식의 적정성연결회사는 영화사업, 드라마사업, 매니지먼트사업, 솔루션사업 등을 운영하고 있으며, 각각의 매출 형태별로 수익의 인식과 관련하여서는 고유한 위험이 존재합니다. 이러한 관점에서 수익의 인식과 관련한 기간귀속 및 과대 계상오류의 가능성이 존재한다고 가정을 하였으며, 이에 따라 수익인식의 적정성을 핵심감사사항으로 판단하였습니다.이와 관련하여 ","우리가 수행한 주요 감사절차는 다음과 같습니다. ·주요 매출 거래유형의 식별 및 계약서를 통한 회계처리 검토 ·매출수익인식에 관한 인식기준 및 회계처리의 타당성 검토 ·회계기간 중 기록된 매출 거래 중 추출된 표본 매출거래의 실증절차 수행 ·보고기간말 전후의 매출에 대한 증빙과 수익인식시점의 적정성 확인 ·보고기간말 이후에 취소 처리된 매출이 있는지 확인하고, 이에 대해 매출원장에 전기되기까지의 과정을 추적하여 매출의 기간귀속의 적정성 확인",decl
00145437,2023,주식회사 아센디오,콘텐츠,20240320001843,연결,1,수익인식의 적정성,"핵심감사사항은 우리의 전문가적 판단에 따라 당기 연결재무제표감사에서 가장 유의적인 사항들입니다 . 해당 사항들은 연결재무제표 전체에 대한 감사의 관점에서 우리의 의견형성 시 다루어졌으며, 우리는 이러한 사항에 대하여 별도의 의견을 제공하지는 않습니다. 아래에 기술된 사항을 이 감사보고서에서 커뮤니케이션할 핵심감사사항으로 결정하였습니다. - 수익인식의 적정성 연결회사는 영화사업, 드라마사업, 매니지먼트사업, 솔루션사업 등을 운영하고 있으며, 각각의 매출 형태별로 수익의 인식과 관련하여서는 고유한 위험이 존재합니다. 이러한 관점에서 수익의 인식과 관련한 기간귀속 및 과대 계상오류의 가능성이 존재한다고 가정을 하였으며, 이에 따라 수익인식의 적정성을 핵심감사사항으로 판단하였습니다. 이와 관련하여 ","우리가 수행한 주요 감사절차는 다음과 같습니다. ·주요 매출 거래유형의 식별 및 계약서를 통한 회계처리 검토 ·매출수익인식에 관한 인식기준 및 회계처리의 타당성 검토 ·회계기간 중 기록된 매출 거래 중 추출된 표본 매출거래의 실증절차 수행 ·보고기간말 전후의 매출에 대한 증빙과 수익인식시점의 적정성 확인 ·보고기간말 이후에 취소 처리된 매출이 있는지 확인하고, 이에 대해 매출원장에 전기되기까지의 과정을 추적하여 매출의 기간귀속의 적정성 확인",lookback
00145437,2024,주식회사 아센디오,콘텐츠,20250321000735,연결,1,수익인식의 적정성,"핵심감사사항은 우리의 전문가적 판단에 따라 당기 연결재무제표감사에서 가장 유의적인감사사항들입니다. 해당 사항들은 전체 연결재무제표감사의 관점에서 우리의 의견형성 시 다루어졌으며, 우리는 이런 사항에 대하여 별도의 의견을 제공하지는 않습니다.- 수익인식의 적정성연결회사는 영화사업, 드라마사업, 매니지먼트사업, 솔루션사업 등을 운영하고 있으며, 각각의 매출 형태별로 수익의 인식과 관련하여서는 고유한 위험이 존재합니다. 이러한 관점에서 수익의 인식과 관련한 기간귀속 및 과대 계상오류의 가능성이 존재한다고 가정을 하였으며, 이에 따라 수익인식의 적정성을 핵심감사사항으로 판단하였습니다.이와 관련하여 ","우리가 수행한 주요 감사절차는 다음과 같습니다. ·주요 매출 거래유형의 식별 및 계약서를 통한 회계처리 검토 ·매출수익인식에 관한 인식기준 및 회계처리의 타당성 검토 ·회계기간 중 기록된 매출 거래 중 추출된 표본 매출거래의 실증절차 수행 ·보고기간말 전후의 매출에 대한 증빙과 수익인식시점의 적정성 확인 ·보고기간말 이후에 취소 처리된 매출이 있는지 확인하고, 이에 대해 매출원장에 전기되기까지의 과정을 추적하여 매출의 기간귀속의 적정성 확인",decl
00146427,2020,한주에이알티(주),콘텐츠,20210318001420,연결,1,영업권 손상평가,"핵심감사사항은 우리의 전문가적 판단에 따라 당기 연결재무제표감사에서 가장 유의적인 사항입니다. 해당 사항은 연결재무제표 전체에 대한 감사의 관점에서 우리의 의견 형성시 다루어졌으며, 우리는 이런 사항에 대하여 별도의 의견을 제공하지는 않습니다. 영업권 손상평가 우리는 영업권 금액의 규모(2020년 12월 31일 현재 9,930백만원)가 유의적이며, 회사의 현금창출단위의 사용가치 평가에 포함된 미래현금흐름 추정에는 미래 사업에 대한 예상과 할인율에 대한 경영진의 판단이 포함되므로 영업권의 손상검사에 관심을 기울였습니다. 관련 내용은 연결회사의 재무제표 주석 15에 표시되어 있습니다. 우리는 영업권에 대한 손상을 평가하는 과정이 복잡하고, 매출성장률 및 할인율을 포함한 경영진의 판단 및 추정에 따라 손상평가의 결과가 상이하게 결정될 수 있다는 점을 고려하여, 연결회사의 현금창출단위의 영업권 손상평가를 핵심감사사항으로 결정하였습니다. 핵심감사사항에 대응하기 위하여 우리는 다음을 포함한 감사절차를 수행하였습니다. - 경영진이 사용가치 추정에 사용한 가치평가모델의 적절성을 평가 - 미래 현금흐름 추정이 이사회(경영진)에서 승인한 사업계획과 일치하는지 확인 - 추정치에 낙관적인 가정이 포함되었는지 사후적으로 확인하기 위하여 당기 실제성과와 전기 추정을 비교 - 사용가치 추정에 사용된 주요 가정의 합리성 평가 ㆍ현금창출단위의 매출성장률, 영업이익률 및 투자활동 예측이 과거성과와 비교하여 일관성이 있는지 확인 ㆍ경제 및 산업 예측과 장기성장율을 비교 ㆍ관측가능한 정보를 사용하여 독립적으로 계산된 할인율을 경영진이 적용한 할인율과 비교",,lookback
00146427,2021,한주에이알티(주),콘텐츠,20250320001348,연결,1,연결회사의 현금창출단위의 영업권 손상평가,"핵심감사사항은 우리의 전문가적 판단에 따라 당기 연결재무제표감사에서 가장 유의적인 사항입니다. 해당 사항은 연결재무제표 전체에 대한 감사의 관점에서 우리의 의견 형성시 다루어졌으며, 우리는 이런 사항에 대하여 별도의 의견을 제공하지는 않습니다. 영업권 손상평가우리는 영업권 금액의 규모(2021년 12월 31일 현재 9,109백만원)가 유의적이며, 회사의 현금창출단위의 사용가치 평가에 포함된 미래현금흐름 추정에는 미래 사업에 대한 예상과 할인율에 대한 경영진의 판단이 포함되므로 영업권의 손상검사에 관심을 기울였습니다. 관련 내용은 연결회사의 재무제표 주석 16에 표시되어 있습니다.우리는 영업권에 대한 손상을 평가하는 과정이 복잡하고, 매출성장률 및 할인율을 포함한 경영진의 판단 및 추정에 따라 손상평가의 결과가 상이하게 결정될 수 있다는 점을 고려하여, 연결회사의 현금창출단위의 영업권 손상평가를 핵심감사사항으로 결정하였습니다. 핵심감사사항에 대응하기 위하여 우리는 다음을 포함한 감사절차를 수행하였습니다.- 경영진이 사용가치 추정에 사용한 가치평가모델의 적절성을 평가- 미래 현금흐름 추정이 이사회(경영진)에서 승인한 사업계획과 일치하는지 확인- 추정치에 낙관적인 가정이 포함되었는지 사후적으로 확인하기 위하여 당기 실제성과와 전기 추정을 비교- 사용가치 추정에 사용된 주요 가정의 합리성 평가ㆍ현금창출단위의 매출성장률, 영업이익률 및 투자활동 예측이 과거성과와 비교하여 일관성이 있는지 확인ㆍ경제 및 산업 예측과 장기성장율을 비교ㆍ관측가능한 정보를 사용하여 독립적으로 계산된 할인율을 경영진이 적용한 할인율과 비교",,decl
00146427,2022,한주에이알티(주),콘텐츠,20250321000002,연결,1,영업권 손상평가,,"본 핵심감사사항에 대응하기 위한 우리의 감사절차는 다음과 같습니다. ㆍ영업권손상평가 관련 회사절차 및 내부통제를이해ㆍ현금창출단위의 사용가치 추정에 적용된 가치평가모형의 수학적인 정확성을 확인ㆍ회사측 외부전문가의 적격성, 경험 및 전문성평가와 객관성 및 독립성 검토ㆍ사용가치추정에 사용된 매출성장률, 영업이익률 및 성장률등 주요 가정에 대한 검토ㆍ미래 현금흐름추정이 경영진에 보고승인된 사업계획과 일치하는지 확인ㆍ가치평가시 사용된 측정방법론 및 할인율등 평가모델에 적용된 변수에 대하여 감사인의 내부전문가를 활용한 검토ㆍ평가에 사용된 할인율 및 영구성장율에 대한 민감도분석을 통해 주요 가정의 변동에 따른 경영진의 평가결과에 미치는 영향검토ㆍ기업회계기준서 제 1036호에 따른 공시사항의 적절성 및 완전성 검토",subhead
00146427,2023,한주에이알티(주),콘텐츠,20250321000003,연결,1,영업권 손상평가,,"본 핵심감사사항에 대응하기 위한 우리의 감사절차는 다음과 같습니다. ㆍ영업권손상평가 관련 회사절차 및 내부통제를이해ㆍ현금창출단위의 사용가치 추정에 적용된 가치평가모형의 수학적인 정확성을 확인ㆍ회사측 외부전문가의 적격성, 경험 및 전문성평가와 객관성 및 독립성 검토ㆍ사용가치추정에 사용된 매출성장률, 영업이익률 및 성장률등 주요 가정에 대한 검토ㆍ미래 현금흐름추정이 경영진에 보고승인된 사업계획과 일치하는지 확인ㆍ가치평가시 사용된 측정방법론 및 할인율등 평가모델에 적용된 변수에 대하여 감사인의 내부전문가를 활용한 검토ㆍ평가에 사용된 할인율 및 영구성장율에 대한 민감도분석을 통해 주요 가정의 변동에 따른 경영진의 평가결과에 미치는 영향검토ㆍ기업회계기준서 제 1036호에 따른 공시사항의 적절성 및 완전성 검토",subhead
00146427,2024,한주에이알티(주),콘텐츠,20250321000008,연결,1,영업권 손상평가,,"본 핵심감사사항에 대응하기 위한 우리의 감사절차는 다음과 같습니다. ㆍ영업권손상평가 관련 회사절차 및 내부통제를이해ㆍ현금창출단위의 사용가치 추정에 적용된 가치평가모형의 수학적인 정확성을 확인ㆍ회사측 외부전문가의 적격성, 경험 및 전문성평가와 객관성 및 독립성 검토ㆍ사용가치추정에 사용된 매출성장률, 영업이익률 및 성장률등 주요 가정에 대한 검토ㆍ미래 현금흐름추정이 경영진에 보고승인된 사업계획과 일치하는지 확인ㆍ가치평가시 사용된 측정방법론 및 할인율등 평가모델에 적용된 변수에 대하여 감사인의 내부전문가를 활용한 검토ㆍ기업회계기준서 제 1036호에 따른 공시사항의 적절성 및 완전성 검토",subhead
00154426,2019,(주)아이에이치큐,콘텐츠,20200330001638,연결,1,영업권 손상,"연결회사는 엔터테인먼트사업부문의 영업권에 대하여 할인된 현금흐름법(사용가치)에 근거한 회수가능액을 활용해 손상검사를 수행하였으며, 당기 중 58,176백만원의 손상차손을 인식하였습니다(주석18). 엔터테인먼트사업부문의 영업권에 대해 인식한 손상차손 금액의 규모가 유의적이며,회수가능액은 할인율, 성장률 및 미래현금흐름 예측 등 회사 경영진의 유의적인 판단과 추정치를 수반하므로 우리는 영업권 손상 관련 회계처리를 핵심감사사항으로 판단하였습니다.",핵심감사사항에 대응하기 위하여 우리는 다음을 포함한 감사절차를 수행하였습니다. ㆍ경영진이 회수가능액 추정에 사용한 가치평가 모델의 적절성을 평가 ㆍ미래현금흐름 추정이 경영진이 승인한 사업계획과 일치하는지 확인 ㆍ추정치에 낙관적인 가정이 포함되었는지 사후적으로 확인하기 위하여 당기 실제 성과와 전기 추정을 비교 ㆍ회수가능액 추정에 참여한 경영진측 전문가의 적격성과 독립성을 평가 ㆍ회수가능액 추정에 사용된 주요 가정의 합리성 평가 ㆍ주요 가정의 변경이 손상 평가에 미치는 영향을 평가하기 위해 경영진이 수행한 할인율 및 영구성장률에 대한 민감도 분석결과 평가,subhead
00154426,2020,(주)아이에이치큐,콘텐츠,20210318000845,연결,1,미디어사업부분 현금창출단위의 손상평가,"연결재무제표에 대한 주석2.14에 기술되어 있는 바와 같이, 연결회사는 매 보고일에 비금융자산에 대하여 손상징후의 존재여부를 평가하여 장부금액이 회수가능액을 초과할 수 있는 징후가 있을 때 손상평가를 수행합니다. 이 때 개별자산의 회수가능액을 추정할수 없다면 그 자산이 속하는 현금창출단위의 회수가능액을 산정합니다. 주석6에서 기술되어 있는 바와 같이, 당기말 현재 미디어사업부문의 부문간 거래 제거 전 총 자 산은 88,385백만원 입니다. 연결회사는 당기 중 미디어사업부문 현금창출단위의 실적 부진과 경쟁적 시장상황을고려하여 해당 현금창출단위에 손상 징후가 존재한다고 판단하고, 기업회계기준서 제1036호에 따라 손상검사를 수행하였습니다. 연결회사는 사용가치에 근거하여 산정한 현금창출단위의 회수가능액을 해당 현금창출단위의 장부금액과 비교하였습니다. 연결회사의 경영진은 미디어사업부문 현금창출단위의 회수가능액 측정을 위해 독립적인 외부 전문가를 활용하였습니다. 우리는 미디어사업부의 사용가치 평가에 포함된 미래현금흐름 추정에는 재무예산의 예측, 성장률 및 할인율에 대한 유의적인 경영진의 가정과 판단이 포함되며, 연결재무제표에 끼치는 영향이 유의적이므로, 이 영역에 관심을 기울였습니다.",핵심감사사항에 대응하기 위하여 우리는 다음을 포함한 감사절차를 수행하였습니다. ㆍ경영진이 회수가능액 추정에 사용한 가치평가 모델의 적절성을 평가 ㆍ미래현금흐름 추정이 경영진이 승인한 사업계획과 일치하는지 확인 ㆍ추정치에 낙관적인 가정이 포함되었는지 사후적으로 확인하기 위하여 당기 실제 성과와 전기 추정을 비교 ㆍ회수가능액 추정에 참여한 경영진측 전문가의 적격성과 객관성을 평가 ㆍ회수가능액 추정에 사용된 주요 가정의 합리성 평가 ㆍ주요 가정의 변경이 손상 평가에 미치는 영향을 평가하기 위해 경영진이 수행한 할인율 및 영구성장률에 대한 민감도 분석결과 평가,subhead
00154426,2021,(주)아이에이치큐,콘텐츠,20220315001154,연결,1,미디어사업부분 현금창출단위의 손상평가,"연결재무제표에 대한 주석2.14에 기술되어 있는 바와 같이, 연결회사는 매 보고일에 비금융자산에 대하여 손상징후의 존재여부를 평가하여 장부금액이 회수가능액을 초과할 수 있는 징후가 있을 때 손상평가를 수행합니다. 이 때 개별자산의 회수가능액을 추정할 수 없다면 그 자산이 속하는 현금창출단위의 회수가능액을 산정합니다. 연결회사는 당기 중 미디어사업부문 현금창출단위의 실적 부진과 경쟁적 시장상황을고려하여 해당 현금창출단위에 손상 징후가 존재한다고 판단하고, 기업회계기준서 제1036호에 따라 손상검사를 수행하였습니다. 연결회사는 사용가치에 근거하여 산정한 현금창출단위의 회수가능액을 해당 현금창출단위의 장부금액과 비교하였습니다. 연결회사의 경영진은 미디어사업부문 현금창출단위의 회수가능액 측정을 위해 독립적인 외부 전문가를 활용하였습니다. 우리는 미디어사업부의 사용가치 평가에 포함된 미래현금흐름 추정에는 재무예산의 예측, 성장률 및 할인율에 대한 유의적인 경영진의 가정과 판단이 포함되며, 연결재무제표에 끼치는 영향이 유의적이므로, 이 영역에 관심을 기울였습니다.",핵심감사사항에 대응하기 위하여 우리는 다음을 포함한 감사절차를 수행하였습니다. ㆍ경영진이 회수가능액 추정에 사용한 가치평가 모델의 적절성을 평가 ㆍ미래현금흐름 추정이 경영진이 승인한 사업계획과 일치하는지 확인 ㆍ추정치에 낙관적인 가정이 포함되었는지 사후적으로 확인하기 위하여 당기 실제 성과와 전기 추정을 비교 ㆍ회수가능액 추정에 참여한 경영진측 전문가의 적격성과 객관성을 평가 ㆍ회수가능액 추정에 사용된 주요 가정의 합리성 평가 ㆍ주요 가정의 변경이 손상 평가에 미치는 영향을 평가하기 위해 경영진이 수행한 할인율 및 영구성장률에 대한 민감도 분석결과 평가,subhead
00173449,2020,(주)빌리언스,콘텐츠,20210323000833,연결,1,수익의 인식,"연결재무제표에 대한 주석25에서 기술한 바와 같이 전기 대비 당기 용역매출액이 큰폭으로 증가하였으며, 당기 중 발생한 용역매출액은 당기 연결회사 총매출액의 8.82% 수준으로 재무제표에 유의적인 영향을 미치고 있습니다. 또한, 수익은 회사의 주요 성과지표이고 수익의 인식조건이 미충족된 상황에서 수익이 인식될 고유위험이 존재하므로 우리는 제품과 상품의 판매 및 용역의 제공으로 인한 수익의 인식을 핵심감사사항으로 선정하였습니다.","당기 중 연결회사가 인식한 수익에 대하여 우리가 수행한 주요 감사절차는 다음과 같습니다. ㆍ 당기 중 발생한 매출거래에 대하여 표본추출방식을 이용한 세부실증절차 수행 ㆍ 보고기간말 전후 발생한 매출거래에 대한 수익인식의 기간귀속을 확인하는 절차 수행 ㆍ 수익인식에 대응되는 매출채권에 대해 표본추출방식을 이용한 외부조회 확인 ㆍ 매출유형별로 과거기간과의 실적비교, 월별 실적의 추세 분석 등 분석적절차 수행 ㆍ 수익인식 관련 내부통제의 설계 및 운용의 적정성 검토 ㆍ 수익인식 정책 및 회계처리의 적정성 검토 나. 경남제약헬스케어㈜ 관계기업투자주식에 대한 손상",subhead
00173449,2020,(주)빌리언스,콘텐츠,20210323000833,연결,2,경남제약헬스케어㈜ 관계기업투자주식에 대한 손상,"연결재무제표에 대한 주석 13에서 설명하고 있는 바와 같이 연결회사의 관계기업인 경남제약헬스케어㈜는 당기 중 코스닥 시장에서의 주권거래정지 및 당반기 보고서에대한 외부감사인의 의견거절이 표명되는 등 손상의 징후가 발생하였습니다. 이와 관련하여, 관계기업투자주식의 회수가능성 추정에 대한 경영진의 유의적인 판단과 가정이 필요함에 따라 경영진의 편향가능성이 존재할 수 있다고 판단하여 핵심감사사항으로 식별하였습니다.",당기 중 연결회사가 인식한 경남제약헬스케어㈜의 관계기업투자주식 손상과 관련하여 우리가 수행한 주요 감사절차는 다음과 같습니다. ㆍ 연결회사의 손상평가에 대한 회계정책 검토 ㆍ 손상평가를 수행한 외부전문가의 적격성 및 독립성 평가 ㆍ 경영진 및 외부전문가가 평가에 사용한 가정이 합리적인지 평가 ㆍ 평가에 사용한 재무데이터의 경영진 승인여부 검토,subhead
00173449,2021,(주)빌리언스,콘텐츠,20220323001016,연결,1,수익의 인식,수익은 회사의 주요 성과지표이고 수익의 인식조건이 미충족된 상황에서 수익이 인식될 고유위험이 존재하므로 우리는 제품과 상품의 판매 및 용역의 제공으로 인한 수익의 인식을 핵심감사사항으로 선정하였습니다.,"당기 중 회사가 인식한 수익에 대하여 우리가 수행한 주요 감사절차는 다음과 같습니다. ㆍ 당기 중 발생한 매출거래에 대하여 표본추출방식을 이용한 세부실증절차 수행 ㆍ 보고기간말 전후 발생한 매출거래에 대한 수익인식의 기간귀속을 확인하는 절차 수행 ㆍ 수익인식에 대응되는 매출채권에 대해 표본추출방식을 이용한 외부조회 확인 ㆍ 매출유형별로 과거기간과의 실적비교, 월별 실적의 추세 분석 등 분석적절차 수행 ㆍ 수익인식 관련 내부통제의 설계 및 운용의 적정성 검토 ㆍ 수익인식 정책 및 회계처리의 적정성 검토 나. 종속회사에서 발생한 영업권 및 관계기업투자주식에 대한 손상",subhead
00173449,2021,(주)빌리언스,콘텐츠,20220323001016,연결,2,종속회사에서 발생한 영업권 및 관계기업투자주식에 대한 손상,종속회사에서 발생한 영업권 및 관계기업투자주식의 회수가능성 추정에 대한 경영진의 유의적인 판단과 가정이 필요함에 따라 경영진의 편향가능성이 존재할 수 있다고 판단하여 핵심감사사항으로 식별하였습니다.,당기 중 회사가 인식한 종속회사에서 발생한 영업권 및 관계기업투자주식 손상과 관련하여 우리가 수행한 주요 감사절차는 다음 과 같습니다. ㆍ 회사의 손상평가에 대한 회계정책 검토 ㆍ 손상평가를 수행한 외부전문가의 적격성 및 독립성 평가 ㆍ 경영진 및 외부전문가가 평가에 사용한 가정이 합리적인지 평가,subhead
